year,discovery_date,fire_name,fire_size_acres,fire_type,average_distance_miles,listed_dates,days_burning
1981,1981-06-27,HOOK TIP (2),0.9605103866485547,Wildfire,113.01945670704941,Listed Wildfire Discovery Date(s): 1981-06-27 (1) | Listed Wildfire Controlled Date(s): 1981-06-27 (1) | Listed Wildfire Out Date(s): 1981-06-28 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),126
1981,1981-07-06,LOT A (2),0.09980449318685863,Wildfire,115.03471560315916,Listed Wildfire Discovery Date(s): 1981-07-06 (1) | Listed Wildfire Controlled Date(s): 1981-07-06 (1) | Listed Wildfire Out Date(s): 1981-07-07 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),117
1982,1982-05-18,xx NONE xx (6),46.03806756509717,Wildfire,511.4218813088263,"Listed Wildfire Discovery Date(s): 1982-05-18 (1), 1982-11-11 (1), 1982-12-08 (1) | Listed Wildfire Controlled Date(s): 1982-05-18 (1), 1982-11-11 (1), 1982-12-08 (1) | Listed Wildfire Out Date(s): 1982-05-18 (1), 1982-11-11 (1), 1982-12-08 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (3)",166
1982,1982-07-28,ROCKS MTN (2),14.920943881235884,Wildfire,408.38268283709,Listed Wildfire Discovery Date(s): 1982-07-28 (1) | Listed Wildfire Controlled Date(s): 1982-07-30 (1) | Listed Wildfire Out Date(s): 1982-08-02 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),95
1982,1982-10-19,xx NONE xx (4),4.011840580830879,Wildfire,510.9567041697273,"Listed Wildfire Discovery Date(s): 1982-10-19 (1), 1982-11-02 (1) | Listed Wildfire Controlled Date(s): 1982-10-19 (1), 1982-11-02 (1) | Listed Wildfire Out Date(s): 1982-10-19 (1), 1982-11-02 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2)",12
1982,1982-05-16,xx NONE xx (14),4.938858329161124,Wildfire,513.6917952677333,"Listed Wildfire Discovery Date(s): 1982-05-16 (2), 1982-11-08 (1), 1982-04-11 (2), 1982-04-29 (1), 1982-02-16 (1) | Listed Wildfire Controlled Date(s): 1982-05-16 (1), 1982-05-17 (1), 1982-11-08 (1), 1982-04-11 (2), 1982-04-29 (1), 1982-02-16 (1) | Listed Wildfire Out Date(s): 1982-05-16 (1), 1982-05-18 (1), 1982-11-08 (1), 1982-04-11 (1), 1982-04-12 (1), 1982-04-29 (1), 1982-02-16 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (7)",168
1982,1982-05-10,xx NONE xx (2),1.0744500476833307,Wildfire,514.0518843729839,Listed Wildfire Discovery Date(s): 1982-05-10 (1) | Listed Wildfire Controlled Date(s): 1982-05-10 (1) | Listed Wildfire Out Date(s): 1982-05-10 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),174
1982,1982-05-20,LIGHTNING (2),1.0126389869802628,Wildfire,513.3557191724486,Listed Wildfire Discovery Date(s): 1982-05-20 (1) | Listed Wildfire Controlled Date(s): 1982-05-20 (1) | Listed Wildfire Out Date(s): 1982-05-20 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),164
1982,1982-05-05,STONY MAN (2),0.9943798982582889,Wildfire,371.41223094526345,Listed Wildfire Discovery Date(s): 1982-05-05 (1) | Listed Wildfire Controlled Date(s): 1982-05-06 (1) | Listed Wildfire Out Date(s): 1982-05-06 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),179
1982,1982-09-18,HAZEL (2),0.9943183614377274,Wildfire,367.30394794588227,Listed Wildfire Discovery Date(s): 1982-09-18 (1) | Listed Wildfire Controlled Date(s): 1982-09-18 (1) | Listed Wildfire Out Date(s): 1982-09-18 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),43
1982,1982-05-05,xx NONE xx (2),0.5068911174020799,Wildfire,500.3957492370285,Listed Wildfire Discovery Date(s): 1982-05-05 (1) | Listed Wildfire Controlled Date(s): 1982-05-05 (1) | Listed Wildfire Out Date(s): 1982-05-05 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),179
1982,1982-05-15,TICKER (2),0.09977627152914108,Wildfire,114.1297101133356,Listed Wildfire Discovery Date(s): 1982-05-15 (1) | Listed Wildfire Controlled Date(s): 1982-05-15 (1) | Listed Wildfire Out Date(s): 1982-05-15 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),169
1982,1982-09-11,ZAPPER (2),0.09975722283346183,Wildfire,113.66087486146618,Listed Wildfire Discovery Date(s): 1982-09-11 (1) | Listed Wildfire Controlled Date(s): 1982-09-11 (1) | Listed Wildfire Out Date(s): 1982-09-11 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),50
1982,1982-05-02,Vicinity of North Beach (2),0.09972955413102333,Wildfire,112.61084324644038,Listed Wildfire Discovery Date(s): 1982-05-02 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),182
1982,1982-08-29,MIDWAY (2),0.08361907369887657,Wildfire,104.09796609184708,Listed Wildfire Discovery Date(s): 1982-08-29 (1) | Listed Wildfire Controlled Date(s): 1982-08-29 (1) | Listed Wildfire Out Date(s): 1982-08-29 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),63
1982,1982-06-17,SNIP CITY (2),0.0047283945581469925,Wildfire,104.3448063255917,Listed Wildfire Discovery Date(s): 1982-06-17 (1) | Listed Wildfire Controlled Date(s): 1982-06-17 (1) | Listed Wildfire Out Date(s): 1982-06-17 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),136
1982,1982-07-04,TERN BUG 1 (2),0.0064266495290590765,Wildfire,106.00414791508365,Listed Wildfire Discovery Date(s): 1982-07-04 (2) | Listed Wildfire Controlled Date(s): 1982-07-04 (2) | Listed Wildfire Out Date(s): 1982-07-04 (2) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2),119
1982,1982-08-22,FAREWELL (2),0.002767887580865933,Wildfire,103.42320863556692,Listed Wildfire Discovery Date(s): 1982-08-22 (1) | Listed Wildfire Controlled Date(s): 1982-08-22 (1) | Listed Wildfire Out Date(s): 1982-08-22 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),70
1982,1982-07-05,PLAYGROUND (2),0.0019065156162993647,Wildfire,103.62855156935231,"Listed Wildfire Discovery Date(s): 1982-07-05 (1), 1982-09-03 (1) | Listed Wildfire Controlled Date(s): 1982-07-05 (1), 1982-09-03 (1) | Listed Wildfire Out Date(s): 1982-07-05 (1), 1982-09-03 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2)",118
1982,1982-07-04,DUNETOP (2),0.00044403080933583423,Wildfire,103.77301527856477,Listed Wildfire Discovery Date(s): 1982-07-04 (1) | Listed Wildfire Controlled Date(s): 1982-07-04 (1) | Listed Wildfire Out Date(s): 1982-07-04 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),119
1983,1983-06-28,SAWLOG RDG (2),59.68594754312802,Wildfire,408.0108903581349,Listed Wildfire Discovery Date(s): 1983-06-28 (1) | Listed Wildfire Controlled Date(s): 1983-06-28 (1) | Listed Wildfire Out Date(s): 1983-07-04 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),125
1983,1983-10-31,833101 (2),18.879936247695113,Wildfire,511.693901192766,"Listed Wildfire Discovery Date(s): 1983-10-31 (1), 1983-03-16 (1), 1983-04-28 (1) | Listed Wildfire Controlled Date(s): 1983-10-31 (1), 1983-03-16 (1), 1983-04-28 (1) | Listed Wildfire Out Date(s): 1983-11-03 (1), 1983-03-16 (1), 1983-04-28 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (3)",0
1983,1983-08-03,WALLS RUN (2),5.967736795098506,Wildfire,394.59461657573723,Listed Wildfire Discovery Date(s): 1983-08-03 (1) | Listed Wildfire Controlled Date(s): 1983-08-04 (1) | Listed Wildfire Out Date(s): 1983-08-11 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),89
1983,1983-10-14,Skeleton Hill Island (2),2.001218241617951,Wildfire,115.14824288867763,Listed Wildfire Discovery Date(s): 1983-10-14 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),17
1983,1983-09-11,WHITEOAK (2),0.9943734535337417,Wildfire,372.7772447778933,Listed Wildfire Discovery Date(s): 1983-09-11 (1) | Listed Wildfire Controlled Date(s): 1983-09-11 (1) | Listed Wildfire Out Date(s): 1983-09-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),50
1983,1983-05-01,PICNIC (2),0.7951840623720283,Wildfire,423.3338440624466,Listed Wildfire Discovery Date(s): 1983-05-01 (1) | Listed Wildfire Controlled Date(s): 1983-05-01 (1) | Listed Wildfire Out Date(s): 1983-05-01 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),183
1983,1983-06-30,LOT C FIRE (2),0.7730654824179541,Wildfire,115.08489981950328,Listed Wildfire Discovery Date(s): 1983-06-30 (1) | Listed Wildfire Controlled Date(s): 1983-06-30 (1) | Listed Wildfire Out Date(s): 1983-06-30 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),123
1983,1983-05-06,833226 (2),0.5258876570032072,Wildfire,518.0750682288725,Listed Wildfire Discovery Date(s): 1983-05-06 (2) | Listed Wildfire Controlled Date(s): 1983-05-06 (2) | Listed Wildfire Out Date(s): 1983-05-07 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2),178
1983,1983-09-13,HILTON (2),0.11773767410438056,Wildfire,531.5614557988366,Listed Wildfire Discovery Date(s): 1983-09-13 (1) | Listed Wildfire Controlled Date(s): 1983-09-13 (1) | Listed Wildfire Out Date(s): 1983-09-13 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),48
1983,1983-05-08,OLD LOG (2),0.09981796369770736,Wildfire,115.48613984199136,Listed Wildfire Discovery Date(s): 1983-05-08 (1) | Listed Wildfire Controlled Date(s): 1983-05-08 (1) | Listed Wildfire Out Date(s): 1983-05-08 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),176
1983,1983-06-26,Lot H (rear) at Hudson Drive (2),0.09973199111422654,Wildfire,112.86237210401312,Listed Wildfire Discovery Date(s): 1983-06-26 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),127
1983,1983-07-13,ROCK FIRE (3),0.07801531334338346,Wildfire,314.5476492747095,"Listed Wildfire Discovery Date(s): 1983-07-13 (1) | Listed Wildfire Controlled Date(s): 1983-07-13 (1) | Listed Wildfire Out Date(s): 1983-07-14 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",110
1983,1983-09-29,TWENTY TWO (2),0.07110459564883428,Wildfire,102.723040720647,Listed Wildfire Discovery Date(s): 1983-09-29 (1) | Listed Wildfire Controlled Date(s): 1983-09-29 (1) | Listed Wildfire Out Date(s): 1983-09-29 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),32
1983,1983-09-07,LOOP (2),0.03505697669851612,Wildfire,498.1913854823211,Listed Wildfire Discovery Date(s): 1983-09-07 (1) | Listed Wildfire Controlled Date(s): 1983-09-07 (1) | Listed Wildfire Out Date(s): 1983-09-07 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),54
1983,1983-08-28,ABOUT TIME (2),0.0029471426651386636,Wildfire,104.56184034789693,Listed Wildfire Discovery Date(s): 1983-08-28 (1) | Listed Wildfire Controlled Date(s): 1983-08-28 (1) | Listed Wildfire Out Date(s): 1983-08-28 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),64
1984,1984-06-12,KNOB MT. (2),6.961073440815868,Wildfire,364.1621435384655,Listed Wildfire Discovery Date(s): 1984-06-12 (1) | Listed Wildfire Controlled Date(s): 1984-06-13 (1) | Listed Wildfire Out Date(s): 1984-06-17 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),141
1984,1984-05-12,MORMANS (2),1.9897400472503235,Wildfire,407.74209795781917,Listed Wildfire Discovery Date(s): 1984-05-12 (1) | Listed Wildfire Controlled Date(s): 1984-05-12 (1) | Listed Wildfire Out Date(s): 1984-05-15 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),172
1984,1984-10-27,843103 (2),1.9451303961314905,Wildfire,510.6074670360155,Listed Wildfire Discovery Date(s): 1984-10-27 (1) | Listed Wildfire Controlled Date(s): 1984-10-27 (1) | Listed Wildfire Out Date(s): 1984-10-28 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),4
1984,1984-05-01,845637 (2),1.1307452546816088,Wildfire,521.624840444362,Listed Wildfire Discovery Date(s): 1984-05-01 (1) | Listed Wildfire Controlled Date(s): 1984-05-01 (1) | Listed Wildfire Out Date(s): 1984-05-01 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),183
1984,1984-07-20,RT 33 WEST (2),0.9945886861028225,Wildfire,389.5947150642856,Listed Wildfire Discovery Date(s): 1984-07-20 (1) | Listed Wildfire Controlled Date(s): 1984-07-20 (1) | Listed Wildfire Out Date(s): 1984-07-20 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),103
1984,1984-06-12,NICHOLSON (2),0.994367537657331,Wildfire,370.46959895153964,Listed Wildfire Discovery Date(s): 1984-06-12 (1) | Listed Wildfire Controlled Date(s): 1984-06-12 (1) | Listed Wildfire Out Date(s): 1984-06-18 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),141
1984,1984-09-26,BEACON (2),0.18187837603167742,Wildfire,628.8473938995676,Listed Wildfire Discovery Date(s): 1984-09-26 (1) | Listed Wildfire Controlled Date(s): 1984-09-26 (1) | Listed Wildfire Out Date(s): 1984-09-27 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),35
1984,1984-05-13,KNOB (2),0.10521786201906616,Wildfire,492.0119043636695,Listed Wildfire Discovery Date(s): 1984-05-13 (1) | Listed Wildfire Controlled Date(s): 1984-05-13 (1) | Listed Wildfire Out Date(s): 1984-05-13 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),171
1984,1984-08-24,BCS Fire (2),0.09980443832456981,Wildfire,114.93283455154622,Listed Wildfire Discovery Date(s): 1984-08-24 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),68
1984,1984-07-04,Cove Fire (2),0.09975760975740583,Wildfire,113.70938061330868,Listed Wildfire Discovery Date(s): 1984-07-04 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),119
1984,1984-07-25,THE RETURN (2),0.00785411013365117,Wildfire,105.70250658176634,Listed Wildfire Discovery Date(s): 1984-07-25 (1) | Listed Wildfire Controlled Date(s): 1984-07-25 (1) | Listed Wildfire Out Date(s): 1984-07-25 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),98
1984,1984-06-26,OVERKILL (2),0.006260587876926384,Wildfire,106.41714109332376,Listed Wildfire Discovery Date(s): 1984-06-26 (1) | Listed Wildfire Controlled Date(s): 1984-06-26 (1) | Listed Wildfire Out Date(s): 1984-06-26 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),127
1984,1984-07-04,THE BIG GU (2),0.005537308822247839,Wildfire,106.19006877908224,Listed Wildfire Discovery Date(s): 1984-07-04 (1) | Listed Wildfire Controlled Date(s): 1984-07-04 (1) | Listed Wildfire Out Date(s): 1984-07-04 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),119
1984,1984-10-04,GRAMMAR (2),0.0030126608565682663,Wildfire,102.80449721229485,Listed Wildfire Discovery Date(s): 1984-10-04 (1) | Listed Wildfire Controlled Date(s): 1984-10-04 (1) | Listed Wildfire Out Date(s): 1984-10-04 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),27
1984,1984-08-31,BUFF'S BUR (2),0.0007648839988452387,Wildfire,103.42736881002897,Listed Wildfire Discovery Date(s): 1984-08-31 (1) | Listed Wildfire Controlled Date(s): 1984-08-31 (1) | Listed Wildfire Out Date(s): 1984-08-31 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),61
1985,1985-07-09,BUCK MTN (2),6.283877269732675,Wildfire,501.3551245305027,Listed Wildfire Discovery Date(s): 1985-07-09 (1) | Listed Wildfire Controlled Date(s): 1985-07-09 (1) | Listed Wildfire Out Date(s): 1985-07-09 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),114
1985,1985-09-20,HUNTINGCRK (2),3.688662836220093,Wildfire,463.18462449746113,Listed Wildfire Discovery Date(s): 1985-09-20 (1) | Listed Wildfire Controlled Date(s): 1985-09-20 (1) | Listed Wildfire Out Date(s): 1985-10-02 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),41
1985,1985-10-08,855601 (2),1.0398438187399672,Wildfire,516.6048934523914,Listed Wildfire Discovery Date(s): 1985-10-08 (1) | Listed Wildfire Controlled Date(s): 1985-10-08 (1) | Listed Wildfire Out Date(s): 1985-10-08 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),23
1985,1985-07-24,U S RT 211 (2),0.9943231964876748,Wildfire,366.1880506149365,Listed Wildfire Discovery Date(s): 1985-07-24 (1) | Listed Wildfire Controlled Date(s): 1985-07-24 (1) | Listed Wildfire Out Date(s): 1985-07-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),99
1985,1985-09-22,854902 (2),0.8898487263329087,Wildfire,502.0535687118394,Listed Wildfire Discovery Date(s): 1985-09-22 (1) | Listed Wildfire Controlled Date(s): 1985-09-22 (1) | Listed Wildfire Out Date(s): 1985-09-22 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),39
1985,1985-10-30,853205 (2),0.5331545425487979,Wildfire,517.9577649111186,Listed Wildfire Discovery Date(s): 1985-10-30 (1) | Listed Wildfire Controlled Date(s): 1985-10-30 (1) | Listed Wildfire Out Date(s): 1985-10-30 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),1
1985,1985-07-27,OUTBACK (2),0.3751699968463263,Wildfire,103.86602769278132,"Listed Wildfire Discovery Date(s): 1985-07-27 (1), 1985-06-19 (1) | Listed Wildfire Controlled Date(s): 1985-07-27 (1), 1985-06-19 (1) | Listed Wildfire Out Date(s): 1985-07-27 (1), 1985-06-19 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2)",96
1985,1985-05-13,BRIDGE (2),0.1792176097129442,Wildfire,493.8139054852802,Listed Wildfire Discovery Date(s): 1985-05-13 (1) | Listed Wildfire Controlled Date(s): 1985-05-13 (1) | Listed Wildfire Out Date(s): 1985-05-13 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),171
1985,1985-10-10,SYCAMORE I (6),0.19795818793723807,Wildfire,304.1222201701137,"Listed Wildfire Discovery Date(s): 1985-10-10 (2) | Listed Wildfire Controlled Date(s): 1985-10-10 (2) | Listed Wildfire Out Date(s): 1985-10-10 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (2)",21
1985,1985-07-14,Lot B Entrance (2),0.0998394653469829,Wildfire,115.4318032808334,"Listed Wildfire Discovery Date(s): 1985-07-14 (2) | Listed Wildfire Controlled Date(s): 1985-07-14 (1) | Listed Wildfire Out Date(s): 1985-07-14 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1), 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1), 2014-03-17 (1)",109
1985,1985-09-28,Dunes East of Hartshorne Drive (2),0.09981158662499322,Wildfire,115.175401969882,Listed Wildfire Discovery Date(s): 1985-09-28 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),33
1985,1985-09-15,Foxtrot (3),0.006826878495635602,Wildfire,403.9061592811454,Listed Wildfire Discovery Date(s): 1985-09-15 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),46
1985,1985-08-01,FIREDOG (2),0.0040760124173105415,Wildfire,105.71903477380611,Listed Wildfire Discovery Date(s): 1985-08-01 (1) | Listed Wildfire Controlled Date(s): 1985-08-01 (1) | Listed Wildfire Out Date(s): 1985-08-01 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),91
1986,1986-05-02,BIG RUN (3),4696.779678906043,Wildfire,398.34342082246036,Listed Ignition Date(s): 1986-05-02 (1) | Listed Wildfire Discovery Date(s): 1986-05-02 (1) | Listed Wildfire Controlled Date(s): 1986-05-07 (1) | Listed Wildfire Out Date(s): 1986-05-19 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),182
1986,1986-07-19,RIPRAP (2),29.84265179506971,Wildfire,407.2442947644443,Listed Wildfire Discovery Date(s): 1986-07-19 (1) | Listed Wildfire Controlled Date(s): 1986-07-22 (1) | Listed Wildfire Out Date(s): 1986-07-27 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),104
