year,discovery_date,fire_name,fire_size_acres,fire_type,average_distance_miles,listed_dates,days_burning,smoke_impact,normalized_smoke_impact
1975,1975-05-14,HOP HOLLOW (2),7.244974993967792,Wildfire,475.2369659412375,Listed Wildfire Discovery Date(s): 1975-05-14 (1) | Listed Wildfire Controlled Date(s): 1975-05-14 (1) | Listed Wildfire Out Date(s): 1975-05-21 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),170,0.0054533752543461855,0.00543855944322483
1975,1975-07-17,Visitor Center (2),0.0999129634914104,Wildfire,114.51749328357832,Listed Wildfire Discovery Date(s): 1975-07-17 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),106,0.0008075771827006916,0.0008072512677035554
1975,1975-05-21,BELDORE HO (2),0.09947406011403,Wildfire,392.9839312540825,Listed Wildfire Discovery Date(s): 1975-05-21 (1) | Listed Wildfire Controlled Date(s): 1975-05-21 (1) | Listed Wildfire Out Date(s): 1975-05-21 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),163,0.00010498998244440878,0.00010498447138193614
1976,1976-07-02,HOWARDSVIL (2),0.1521821028384965,Wildfire,421.4822974744295,Listed Wildfire Discovery Date(s): 1976-07-02 (1) | Listed Wildfire Controlled Date(s): 1976-07-02 (1) | Listed Wildfire Out Date(s): 1976-07-03 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),121,0.00010365500424736212,0.00010364963243861605
1976,1976-05-29,Plum Island (2),0.0999409295655689,Wildfire,115.48644859882008,Listed Wildfire Discovery Date(s): 1976-05-29 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),155,0.001161483461450621,0.0011608094613778182
1976,1976-10-24,Visitors Center (2),0.0999127752107281,Wildfire,114.49042434577323,Listed Wildfire Discovery Date(s): 1976-10-24 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),7,5.335568896563276e-05,5.3354265601489754e-05
1976,1976-08-03,BEECH SPR (2),0.0994426546330487,Wildfire,366.2380425942763,Listed Wildfire Discovery Date(s): 1976-08-03 (1) | Listed Wildfire Controlled Date(s): 1976-08-04 (1) | Listed Wildfire Out Date(s): 1976-08-04 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),89,6.598356977317983e-05,6.598139295319554e-05
1977,1977-07-21,HALL MTN (2),84.55684240519133,Wildfire,404.5352593389914,Listed Wildfire Discovery Date(s): 1977-07-21 (1) | Listed Wildfire Controlled Date(s): 1977-07-25 (1) | Listed Wildfire Out Date(s): 1977-08-08 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),102,0.05270310071109397,0.05136123775488695
1977,1977-07-18,GOLD COAST (2),20.399150352459895,Wildfire,639.7911587628931,Listed Wildfire Discovery Date(s): 1977-07-18 (1) | Listed Wildfire Controlled Date(s): 1977-07-19 (1) | Listed Wildfire Out Date(s): 1977-07-21 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),105,0.0052326888289382905,0.005219045884906435
1977,1977-08-20,BACON HOL (2),2.5714169838880907,Wildfire,392.4872087121834,Listed Wildfire Discovery Date(s): 1977-08-20 (1) | Listed Wildfire Controlled Date(s): 1977-08-20 (1) | Listed Wildfire Out Date(s): 1977-08-26 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),72,0.0012018602991828273,0.0012011386432553162
1977,1977-05-01,PLUM ISLAN (2),1.0008538539860914,Wildfire,115.52310706803608,Listed Wildfire Discovery Date(s): 1977-05-01 (1) | Listed Wildfire Controlled Date(s): 1977-05-01 (1) | Listed Wildfire Out Date(s): 1977-05-01 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),183,0.013724105046542865,0.013630782394031045
1977,1977-05-20,SWIFT RN E (2),0.9945633846968732,Wildfire,389.267568361379,Listed Wildfire Discovery Date(s): 1977-05-20 (1) | Listed Wildfire Controlled Date(s): 1977-05-20 (1) | Listed Wildfire Out Date(s): 1977-05-20 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),164,0.0010764153197711018,0.0010758364002021342
1977,1977-05-06,US 33 E (2),0.9945493948797286,Wildfire,388.86727408066395,Listed Wildfire Discovery Date(s): 1977-05-06 (1) | Listed Wildfire Controlled Date(s): 1977-05-06 (1) | Listed Wildfire Out Date(s): 1977-05-06 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),178,0.0011706944738183861,0.0011700097453959555
1977,1977-05-18,LUCKY (2),0.4013373146992949,Wildfire,484.0661709270974,Listed Wildfire Discovery Date(s): 1977-05-18 (1) | Listed Wildfire Controlled Date(s): 1977-05-18 (1) | Listed Wildfire Out Date(s): 1977-05-18 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),166,0.00028432049247233154,0.00028428008106079185
1977,1977-07-04,BLDG 600 (2),0.1999094803172418,Wildfire,115.93982974333682,"Listed Wildfire Discovery Date(s): 1977-07-04 (1), 1977-10-12 (1) | Listed Wildfire Controlled Date(s): 1977-07-04 (1) | Listed Wildfire Out Date(s): 1977-07-04 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2017-04-27 (2)",119,0.0017697626896447307,0.0017681985048745485
1977,1977-07-23,GROUP CAMP (2),0.099895144741253,Wildfire,114.05477897609028,Listed Wildfire Discovery Date(s): 1977-07-23 (1) | Listed Wildfire Controlled Date(s): 1977-07-23 (1) | Listed Wildfire Out Date(s): 1977-07-23 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),100,0.0007679225238234853,0.0007676278221845543
1977,1977-05-24,NORTH BEAC (2),0.0998546666283945,Wildfire,112.78097099380768,Listed Wildfire Discovery Date(s): 1977-05-24 (1) | Listed Wildfire Controlled Date(s): 1977-05-24 (1) | Listed Wildfire Out Date(s): 1977-05-24 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),160,0.0012560782341633663,0.001255290027861675
1977,1977-07-21,STONYMAN M (2),0.099448562978197,Wildfire,371.2209095414196,Listed Wildfire Discovery Date(s): 1977-07-21 (1) | Listed Wildfire Controlled Date(s): 1977-07-21 (1) | Listed Wildfire Out Date(s): 1977-07-26 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),102,7.36094923784841e-05,7.360678333274017e-05
1977,1977-07-22,MILE 26 (2),0.0994443750715096,Wildfire,364.77525539387096,Listed Wildfire Discovery Date(s): 1977-07-22 (1) | Listed Wildfire Controlled Date(s): 1977-07-22 (1) | Listed Wildfire Out Date(s): 1977-07-22 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),101,7.548329613828116e-05,7.548044741763619e-05
1977,1977-08-31,WHITE PINE (2),0.0212090899297242,Wildfire,514.870254775716,Listed Wildfire Discovery Date(s): 1977-08-31 (1) | Listed Wildfire Controlled Date(s): 1977-08-31 (1) | Listed Wildfire Out Date(s): 1977-08-31 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),61,4.880409500149593e-06,4.880397590989896e-06
1978,1978-10-25,OLD RAG (2),821.8668274641834,Wildfire,370.84731500413335,"Listed Wildfire Discovery Date(s): 1978-10-25 (1), 1978-10-24 (1) | Listed Wildfire Controlled Date(s): 1978-11-15 (1), 1978-10-24 (1) | Listed Wildfire Out Date(s): 1978-12-15 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2016-03-23 (2)",6,0.03585604828413692,0.0352281846502243
1978,1978-10-31,xx NONE xx (2),132.104798689945,Wildfire,512.1024208813427,Listed Wildfire Discovery Date(s): 1978-10-31 (1) | Listed Wildfire Controlled Date(s): 1978-10-31 (1) | Listed Wildfire Out Date(s): 1978-11-02 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),1,0.0005037382577888161,0.0005036114242647808
1978,1978-10-29,WHITEOAK (2),29.83193258351251,Wildfire,372.9120571296222,Listed Wildfire Discovery Date(s): 1978-10-29 (1) | Listed Wildfire Controlled Date(s): 1978-11-05 (1) | Listed Wildfire Out Date(s): 1978-12-05 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),2,0.00042904074082500334,0.0004289487291632531
1978,1978-10-28,xx NONE xx (2),9.975233993814271,Wildfire,520.2223743040641,Listed Wildfire Discovery Date(s): 1978-10-28 (1) | Listed Wildfire Controlled Date(s): 1978-10-31 (1) | Listed Wildfire Out Date(s): 1978-11-01 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),3,0.00011057737930058025,0.00011057126607282608
1978,1978-05-01,BIG MEADOW (2),4.9719081436871155,Wildfire,378.18258535101137,Listed Wildfire Discovery Date(s): 1978-05-01 (1) | Listed Wildfire Controlled Date(s): 1978-05-01 (1) | Listed Wildfire Out Date(s): 1978-05-30 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),183,0.00636166994290505,0.006341519933992721
1978,1978-05-19,xx NONE xx (2),3.636111181070426,Wildfire,516.6972723889846,Listed Wildfire Discovery Date(s): 1978-05-19 (1) | Listed Wildfire Controlled Date(s): 1978-05-19 (1) | Listed Wildfire Out Date(s): 1978-05-19 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),165,0.002247236398259251,0.0022447151390814998
1978,1978-10-26,JOLLET (2),0.9945105532438798,Wildfire,382.7875517543938,Listed Wildfire Discovery Date(s): 1978-10-26 (1) | Listed Wildfire Controlled Date(s): 1978-10-26 (1) | Listed Wildfire Out Date(s): 1978-10-31 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),5,3.393624512723402e-05,3.393566930589479e-05
1978,1978-09-21,xx NONE xx (2),0.1025396007680691,Wildfire,519.3297316513914,Listed Wildfire Discovery Date(s): 1978-09-21 (1) | Listed Wildfire Controlled Date(s): 1978-09-21 (1) | Listed Wildfire Out Date(s): 1978-09-21 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),40,1.5207759651017248e-05,1.5207644014212829e-05
1978,1978-09-16,BEARFENCE (2),0.0994584395196169,Wildfire,382.01910861922784,Listed Wildfire Discovery Date(s): 1978-09-16 (1) | Listed Wildfire Controlled Date(s): 1978-09-17 (1) | Listed Wildfire Out Date(s): 1978-09-18 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),45,3.0667895939181666e-05,3.066742568887537e-05
1978,1978-09-21,DRK HOLLOW (2),0.0994531438618345,Wildfire,377.2726644389929,Listed Wildfire Discovery Date(s): 1978-09-21 (1) | Listed Wildfire Controlled Date(s): 1978-09-21 (1) | Listed Wildfire Out Date(s): 1978-09-22 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),40,2.7949100109010064e-05,2.794870954018896e-05
1978,1978-10-23,xx NONE xx (2),0.0953139044592552,Wildfire,517.0080589618742,Listed Wildfire Discovery Date(s): 1978-10-23 (1) | Listed Wildfire Controlled Date(s): 1978-10-23 (1) | Listed Wildfire Out Date(s): 1978-10-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),8,2.8526705711055923e-06,2.852666502248637e-06
1979,1979-10-31,xx NONE xx (2),5.44319715672513,Wildfire,518.549648037998,Listed Wildfire Discovery Date(s): 1979-10-31 (1) | Listed Wildfire Controlled Date(s): 1979-10-31 (1) | Listed Wildfire Out Date(s): 1979-11-01 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),1,2.0242930191422827e-05,2.024272530607644e-05
1979,1979-10-22,xx NONE xx (2),5.170624690596138,Wildfire,510.2420124100106,Listed Wildfire Discovery Date(s): 1979-10-22 (1) | Listed Wildfire Controlled Date(s): 1979-10-23 (1) | Listed Wildfire Out Date(s): 1979-10-23 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),9,0.00017874466801172297,0.00017872869508690675
1979,1979-10-26,xx NONE xx (2),2.2461784857978104,Wildfire,515.0685092110784,Listed Wildfire Discovery Date(s): 1979-10-26 (1) | Listed Wildfire Controlled Date(s): 1979-10-26 (1) | Listed Wildfire Out Date(s): 1979-10-27 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),5,4.233350923901015e-05,4.2332613201296097e-05
1979,1979-10-23,xx NONE xx (2),0.1178939062160156,Wildfire,498.6184846726388,Listed Wildfire Discovery Date(s): 1979-10-23 (1) | Listed Wildfire Controlled Date(s): 1979-10-24 (1) | Listed Wildfire Out Date(s): 1979-10-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),8,3.7935393688814596e-06,3.7935321734291856e-06
1979,1979-05-27,TWIN GUNS (2),0.0998637838264433,Wildfire,113.05390109573644,Listed Wildfire Discovery Date(s): 1979-05-27 (1) | Listed Wildfire Controlled Date(s): 1979-05-27 (1) | Listed Wildfire Out Date(s): 1979-05-27 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),157,0.001226694912023236,0.0012259431365562645
1979,1979-07-03,Atlantic Drive South,0.0998562584535642,Wildfire,112.8215808114968,Listed Wildfire Discovery Date(s): 1979-07-03 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),120,0.0009413956217630401,0.0009409527868048381
1980,1980-10-24,xx NONE xx (2),3.06981208298943,Wildfire,511.7956665458552,Listed Wildfire Discovery Date(s): 1980-10-24 (1) | Listed Wildfire Controlled Date(s): 1980-10-24 (1) | Listed Wildfire Out Date(s): 1980-10-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),7,8.203829437158409e-05,8.203492941474801e-05
1980,1980-05-05,xx NONE xx (2),2.939527850662564,Wildfire,519.0759945413674,Listed Wildfire Discovery Date(s): 1980-05-05 (1) | Listed Wildfire Controlled Date(s): 1980-05-05 (1) | Listed Wildfire Out Date(s): 1980-05-06 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),179,0.0019528492568833167,0.0019509449256181457
1980,1980-06-23,OVENTOP (2),1.988916679947196,Wildfire,365.0146515999951,Listed Wildfire Discovery Date(s): 1980-06-23 (1) | Listed Wildfire Controlled Date(s): 1980-06-23 (1) | Listed Wildfire Out Date(s): 1980-06-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),130,0.0019406148380899063,0.0019387342776842368
1980,1980-05-04,xx NONE xx (2),1.0719271527508398,Wildfire,513.4387970637327,Listed Wildfire Discovery Date(s): 1980-05-04 (1) | Listed Wildfire Controlled Date(s): 1980-05-04 (1) | Listed Wildfire Out Date(s): 1980-05-04 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),180,0.0007319146038465433,0.000731646884976484
1980,1980-10-22,CORBIN MTN (2),0.9943231706736828,Wildfire,370.0108067820108,Listed Wildfire Discovery Date(s): 1980-10-22 (1) | Listed Wildfire Controlled Date(s): 1980-10-22 (1) | Listed Wildfire Out Date(s): 1980-10-26 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),9,6.536439596883398e-05,6.536225980978912e-05
1980,1980-05-07,ROCK FACE (2),0.7302607073183592,Wildfire,644.5200319693442,Listed Wildfire Discovery Date(s): 1980-05-07 (1) | Listed Wildfire Controlled Date(s): 1980-05-07 (1) | Listed Wildfire Out Date(s): 1980-05-08 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),177,0.00031115612897630857,0.00031110772994751815
1980,1980-10-31,BLUEMONT (2),0.2148578163462064,Wildfire,549.0872982025496,Listed Wildfire Discovery Date(s): 1980-10-31 (1) | Listed Wildfire Controlled Date(s): 1980-10-31 (1) | Listed Wildfire Out Date(s): 1980-11-01 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),1,7.126369926366987e-07,7.126367387110777e-07
1980,1980-09-23,RIVER (2),0.1267744179470642,Wildfire,493.9139584553924,Listed Wildfire Discovery Date(s): 1980-09-23 (1) | Listed Wildfire Controlled Date(s): 1980-09-23 (1) | Listed Wildfire Out Date(s): 1980-09-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),38,1.9747522717398726e-05,1.9747327737638897e-05
1980,1980-10-20,xx NONE xx (2),0.1050376799348107,Wildfire,509.466002700381,Listed Wildfire Discovery Date(s): 1980-10-20 (1) | Listed Wildfire Controlled Date(s): 1980-10-20 (1) | Listed Wildfire Out Date(s): 1980-10-20 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),11,4.451510366497887e-06,4.4515004585550194e-06
1980,1980-08-17,WOODPILE (2),0.0997804414815284,Wildfire,114.1054896357635,Listed Wildfire Discovery Date(s): 1980-08-17 (1) | Listed Wildfire Controlled Date(s): 1980-08-17 (1) | Listed Wildfire Out Date(s): 1980-08-18 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),75,0.0005747693575811014,0.0005746042409401885
1980,1980-07-04,Firework,0.0997574998755697,Wildfire,113.80082358634134,Listed Wildfire Discovery Date(s): 1980-07-04 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),119,0.0009166461263754435,0.0009162262628728565
1980,1980-05-04,Pole near Battery Potter (2),0.0997316259266028,Wildfire,112.86066730144688,Listed Wildfire Discovery Date(s): 1980-05-04 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),180,0.001409354274453262,0.0014083620668564074
1981,1981-05-04,xx NONE xx (2),24.610641990046833,Wildfire,522.3910858314566,Listed Wildfire Discovery Date(s): 1981-05-04 (1) | Listed Wildfire Controlled Date(s): 1981-05-05 (1) | Listed Wildfire Out Date(s): 1981-05-05 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),180,0.016233192285505932,0.01610284278666152
1981,1981-05-17,xx NONE xx (2),5.285558706902332,Wildfire,518.128679765712,Listed Wildfire Discovery Date(s): 1981-05-17 (1) | Listed Wildfire Controlled Date(s): 1981-05-17 (1) | Listed Wildfire Out Date(s): 1981-05-17 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),167,0.003288002260963536,0.0032826086012059928
1981,1981-10-20,GALAX (2),3.036080928138054,Wildfire,632.2560760852907,Listed Wildfire Discovery Date(s): 1981-10-20 (1) | Listed Wildfire Controlled Date(s): 1981-10-20 (1) | Listed Wildfire Out Date(s): 1981-10-22 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),11,8.354491192221698e-05,8.354142224042502e-05
1981,1981-10-17,xx NONE xx (2),2.3484109111060065,Wildfire,518.5998618785495,Listed Wildfire Discovery Date(s): 1981-10-17 (1) | Listed Wildfire Controlled Date(s): 1981-10-18 (1) | Listed Wildfire Out Date(s): 1981-10-18 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),14,0.00012224675272496676,0.0001222392811995978
1981,1981-06-27,HOOK TIP (2),0.9605103866485548,Wildfire,113.0194567070494,Listed Wildfire Discovery Date(s): 1981-06-27 (1) | Listed Wildfire Controlled Date(s): 1981-06-27 (1) | Listed Wildfire Out Date(s): 1981-06-28 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),126,0.009474715542494926,0.009430111941479115
1981,1981-07-06,LOT A (2),0.0998044931868586,Wildfire,115.03471560315916,Listed Wildfire Discovery Date(s): 1981-07-06 (1) | Listed Wildfire Controlled Date(s): 1981-07-06 (1) | Listed Wildfire Out Date(s): 1981-07-07 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),117,0.0008824256206974476,0.0008820365120988556
1982,1982-05-18,xx NONE xx (6),46.03806756509717,Wildfire,511.4218813088263,"Listed Wildfire Discovery Date(s): 1982-05-18 (1), 1982-11-11 (1), 1982-12-08 (1) | Listed Wildfire Controlled Date(s): 1982-05-18 (1), 1982-11-11 (1), 1982-12-08 (1) | Listed Wildfire Out Date(s): 1982-05-18 (1), 1982-11-11 (1), 1982-12-08 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (3)",166,0.02921908171761919,0.02880034159328203
1982,1982-07-28,ROCKS MTN (2),14.920943881235884,Wildfire,408.38268283709,Listed Wildfire Discovery Date(s): 1982-07-28 (1) | Listed Wildfire Controlled Date(s): 1982-07-30 (1) | Listed Wildfire Out Date(s): 1982-08-02 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),95,0.008499341248386158,0.008463425212497294
1982,1982-10-19,xx NONE xx (4),4.011840580830879,Wildfire,510.9567041697273,"Listed Wildfire Discovery Date(s): 1982-10-19 (1), 1982-11-02 (1) | Listed Wildfire Controlled Date(s): 1982-10-19 (1), 1982-11-02 (1) | Listed Wildfire Out Date(s): 1982-10-19 (1), 1982-11-02 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2)",12,0.0001843982136208616,0.00018438121435999176
1982,1982-05-16,xx NONE xx (14),4.938858329161124,Wildfire,513.6917952677333,"Listed Wildfire Discovery Date(s): 1982-05-16 (2), 1982-11-08 (1), 1982-04-11 (2), 1982-04-29 (1), 1982-02-16 (1) | Listed Wildfire Controlled Date(s): 1982-05-16 (1), 1982-05-17 (1), 1982-11-08 (1), 1982-04-11 (2), 1982-04-29 (1), 1982-02-16 (1) | Listed Wildfire Out Date(s): 1982-05-16 (1), 1982-05-18 (1), 1982-11-08 (1), 1982-04-11 (1), 1982-04-12 (1), 1982-04-29 (1), 1982-02-16 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (7)",168,0.003144347902321198,0.00313941477872191
1982,1982-05-10,xx NONE xx (2),1.0744500476833307,Wildfire,514.0518843729839,Listed Wildfire Discovery Date(s): 1982-05-10 (1) | Listed Wildfire Controlled Date(s): 1982-05-10 (1) | Listed Wildfire Out Date(s): 1982-05-10 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),174,0.0007074920543566983,0.0007072418998344802
1982,1982-05-20,LIGHTNING (2),1.0126389869802628,Wildfire,513.3557191724486,Listed Wildfire Discovery Date(s): 1982-05-20 (1) | Listed Wildfire Controlled Date(s): 1982-05-20 (1) | Listed Wildfire Out Date(s): 1982-05-20 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),164,0.0006301757434400216,0.0006299772660855771
1982,1982-05-05,STONY MAN (2),0.9943798982582888,Wildfire,371.41223094526345,Listed Wildfire Discovery Date(s): 1982-05-05 (1) | Listed Wildfire Controlled Date(s): 1982-05-06 (1) | Listed Wildfire Out Date(s): 1982-05-06 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),179,0.0012903067362308581,0.0012894750058753865
1982,1982-09-18,HAZEL (2),0.9943183614377274,Wildfire,367.3039479458822,Listed Wildfire Discovery Date(s): 1982-09-18 (1) | Listed Wildfire Controlled Date(s): 1982-09-18 (1) | Listed Wildfire Out Date(s): 1982-09-18 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),43,0.00031691494657262005,0.00031686473963821134
1982,1982-05-05,xx NONE xx (2),0.5068911174020799,Wildfire,500.3957492370285,Listed Wildfire Discovery Date(s): 1982-05-05 (1) | Listed Wildfire Controlled Date(s): 1982-05-05 (1) | Listed Wildfire Out Date(s): 1982-05-05 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),179,0.00036236019796466,0.00036229456136370794
1982,1982-05-15,TICKER (2),0.099776271529141,Wildfire,114.1297101133356,Listed Wildfire Discovery Date(s): 1982-05-15 (1) | Listed Wildfire Controlled Date(s): 1982-05-15 (1) | Listed Wildfire Out Date(s): 1982-05-15 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),169,0.0012945431986336967,0.0012937060000357415
1982,1982-09-11,ZAPPER (2),0.0997572228334618,Wildfire,113.66087486146618,Listed Wildfire Discovery Date(s): 1982-09-11 (1) | Listed Wildfire Controlled Date(s): 1982-09-11 (1) | Listed Wildfire Out Date(s): 1982-09-11 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),50,0.00038609338910110984,0.0003860188742277391
1982,1982-05-02,Vicinity of North Beach (2),0.0997295541310233,Wildfire,112.61084324644038,Listed Wildfire Discovery Date(s): 1982-05-02 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),182,0.001431313753063786,0.0014302903999105095
1982,1982-08-29,MIDWAY (2),0.0836190736988765,Wildfire,104.09796609184708,Listed Wildfire Discovery Date(s): 1982-08-29 (1) | Listed Wildfire Controlled Date(s): 1982-08-29 (1) | Listed Wildfire Out Date(s): 1982-08-29 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),63,0.00048614006351801407,0.0004860219357202216
1982,1982-06-17,SNIP CITY (2),0.0047283945581469,Wildfire,104.3448063255917,Listed Wildfire Discovery Date(s): 1982-06-17 (1) | Listed Wildfire Controlled Date(s): 1982-06-17 (1) | Listed Wildfire Out Date(s): 1982-06-17 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),136,5.9062379882003815e-05,5.906063576831915e-05
1982,1982-07-04,TERN BUG 1 (2),0.006426649529059,Wildfire,106.00414791508364,Listed Wildfire Discovery Date(s): 1982-07-04 (2) | Listed Wildfire Controlled Date(s): 1982-07-04 (2) | Listed Wildfire Out Date(s): 1982-07-04 (2) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2),119,6.805904632612556e-05,6.805673041431071e-05
